country,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025
Togo,6.546,6.614,6.800,6.962,7.113,7.094,6.777,6.380,5.944,5.470,5.183,5.065,4.822,4.497,4.189,3.819
Tonga,6.777,6.836,6.808,6.474,5.656,5.477,5.442,4.887,4.577,4.356,4.143,4.079,3.771,3.423,3.235,3.070
Trinidad and Tobago,5.354,5.347,5.155,4.102,3.522,3.206,3.196,2.817,2.199,1.842,1.724,1.697,1.704,1.663,1.666,1.687
Tunisia,6.632,6.838,6.986,6.925,6.287,5.708,4.904,4.082,3.168,2.371,1.994,2.001,2.201,2.206,2.128,2.006
Turkey,6.470,6.446,6.276,5.839,5.446,4.797,4.166,3.510,2.971,2.712,2.363,2.197,2.157,2.106,1.777,1.741
Turkmenistan,5.219,6.140,6.722,6.627,6.208,5.665,5.027,4.723,3.964,3.231,2.738,2.696,2.915,2.836,2.923,2.705
Uganda,6.688,6.836,6.995,7.140,7.210,7.201,7.076,7.082,6.968,6.896,6.755,6.371,5.774,5.055,4.625,4.243
Ukraine,2.393,2.295,2.115,2.003,2.051,1.972,2.014,2.046,1.740,1.268,1.142,1.354,1.493,1.382,1.099,1.154
United Arab Emirates,6.878,6.806,6.649,6.498,6.427,6.149,5.640,4.898,4.092,3.054,2.554,2.007,1.666,1.406,1.329,1.331
United Kingdom of Great Britain and Northern Ireland,2.237,2.479,2.875,2.707,2.197,1.770,1.803,1.799,1.787,1.710,1.669,1.846,1.876,1.731,1.549,1.574
United Republic of Tanzania,6.533,6.673,6.756,6.816,6.953,6.982,6.794,6.420,6.069,5.815,5.637,5.488,5.168,4.980,4.689,4.290
United States Virgin Islands,,,,,,,,,,,,,,,2.073,1.942
United States of America,3.184,3.547,3.372,2.582,2.087,1.769,1.811,1.894,2.034,1.981,2.037,2.068,1.884,1.764,1.622,1.647
Uruguay,2.722,2.796,2.857,2.793,2.820,2.892,2.529,2.478,2.423,2.315,2.127,2.053,2.007,1.794,1.453,1.438
Uzbekistan,,,,,,,,,,,,,,,2.870,2.726
Vanuatu,7.122,7.000,6.774,6.576,6.307,5.944,5.595,5.236,4.938,4.635,4.361,4.138,4.116,3.910,3.641,3.314
Venezuela (Bolivarian Republic of),6.615,6.565,6.222,5.736,5.045,4.493,4.022,3.662,3.295,2.970,2.741,2.563,2.417,2.295,2.130,2.013
Viet Nam,5.287,5.957,6.140,6.010,6.023,5.292,4.613,3.951,3.291,2.332,2.045,1.921,1.925,1.941,1.834,1.780
Western Africa,6.475,6.523,6.573,6.651,6.781,6.938,6.885,6.660,6.424,6.125,5.981,5.830,5.583,5.255,4.929,4.583
Western Asia,6.246,6.131,6.216,6.048,5.826,5.441,5.071,4.624,4.112,3.659,3.283,3.064,2.945,2.755,2.516,2.388
Western Europe,2.400,2.479,2.638,2.502,2.024,1.653,1.633,1.575,1.500,1.505,1.585,1.632,1.665,1.663,1.609,1.609
Western Sahara,,,,,,,,,,,,,,,2.208,2.011
World,4.929,4.941,4.950,4.946,4.548,3.896,3.662,3.447,3.076,2.799,2.678,2.612,2.573,2.481,2.323,2.264
Yemen,7.898,7.900,7.977,8.154,8.288,8.508,8.787,8.811,8.236,6.905,5.980,5.277,4.638,4.131,3.766,3.385
Zambia,6.684,6.933,7.205,7.318,7.382,7.321,7.064,6.765,6.387,6.115,5.804,5.599,5.141,4.620,4.165,3.751
Zimbabwe,7.115,7.170,7.245,7.209,7.066,6.842,6.367,5.493,4.562,4.073,3.875,3.731,4.048,3.717,3.376,3.086
