Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Seychelles,3169.871936,2931.522959,3094.823233,3322.942605,3432.560455,3311.93105,3679.300507,3608.075149,3787.787086,3698.743528,3934.107459,4466.487022,4635.1953,4978.196661,4952.094337,4992.676353,5689.075065,5226.172705,6294.513802,7226.368412,6795.442134,6453.044413,6282.312434,6251.168373,6481.833123,7091.310698,7100.937354,7137.556036,7489.740299,8210.90697,8779.852313,8902.837988,9497.755411,9981.244604,9481.880527,9388.819677,10177.090467,11284.845977,11339.34813,11326.938608,11703.753525,11427.941308,11218.260646,10677.969208,10412.086894,11297.311819,12105.447527,13112.82101,12473.292177,12116.378369,12313.556692,13843.711608,14135.001057,14050.313558,14395.615812,15333.105173,16962.675397,17921.573198,18628.186228,19481.646105,17048.36173,17005.042206,15869.673878
Sierra Leone,884.05711,886.038579,911.23972,911.161475,955.181699,1005.403806,1003.802654,985.455777,986.440732,1050.493791,1119.629208,1137.080555,1126.458552,1130.758176,1148.891797,1146.787165,1121.220714,1101.189952,1106.119414,1133.680375,1165.127833,1174.700235,1205.864293,1155.598562,1176.832941,1089.924117,1076.778188,1124.089958,1016.683181,998.84022,992.259352,1003.772382,828.516034,841.770438,822.21831,755.343467,764.924518,710.743788,716.346033,698.548064,727.240915,642.036646,766.788694,806.066489,829.759769,842.906031,859.824261,872.688362,882.541478,872.239594,902.769891,950.760763,1025.04366,1146.819735,1032.237894,964.575981,1002.778623,1010.546941,1015.66783,1046.967781,1010.252946,1045.766162,1077.088845
Singapore,3611.953651,3777.394635,3951.76047,4239.992662,4004.458794,4214.509287,4529.52603,4984.784177,5562.320077,6237.250937,6997.199029,7722.864512,8590.608648,9325.566113,9732.727063,9974.220918,10572.566904,11141.579797,11863.693968,12834.16009,13953.890171,14737.300585,15106.250766,16186.914514,17280.370382,17149.315501,17396.028136,18986.7527,20595.975139,22031.89713,23272.700093,24132.715329,24973.431136,27139.952428,29220.272792,30379.899114,31349.317181,32835.251851,31043.10818,32557.04699,34890.081137,33597.869081,34598.826748,36709.796504,39856.635622,41798.488083,44159.410182,46178.813947,44601.57993,43331.874664,48752.051544,50713.532639,51679.352717,53298.972856,54681.933646,55645.606861,56986.78531,59485.301587,61250.347667,61345.529182,59189.703857,67731.261071,68218.805334
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37548.947463,38403.07052,39615.137137,39298.987357,38889.771509,38623.199941,37839.628382,37428.702756,33945.418518,31047.724105,33877.976645,28920.377301,29834.635007,33523.603833
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8597.463915,7338.79874,6843.300174,6946.845641,7348.918397,7755.623334,8212.831939,8647.394343,8966.219262,8914.683265,8997.211996,9277.358089,9690.684683,10168.022565,10718.210186,11412.159363,12430.201549,13770.960269,14497.111441,13680.753711,14596.147778,14950.873518,15159.657042,15249.882451,15647.649176,16442.076086,16740.7414,17195.288872,17869.014917,18250.980248,17763.856385,18808.45405,18964.82984
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13615.585855,12395.917774,11735.846084,12098.341479,12757.630187,13278.742856,13674.183297,14400.670888,14874.290478,15646.688588,16146.121685,16576.715884,17099.658209,17635.360858,18425.260121,19102.27766,20166.532343,21485.780992,22175.236956,20307.618832,20444.12013,20535.415575,19894.869796,19704.218601,20228.708199,20697.274853,21309.712214,22397.763499,23293.966665,23943.180095,22811.805054,24665.441046,25275.715968
Small states,,,,,,,,,,,,,,,5326.366867,5244.889229,5710.514306,6085.675794,6416.123288,7033.366532,6952.472415,6599.855176,6596.020534,6425.476894,6492.439442,6477.931988,6499.839746,6595.633315,6650.725701,6748.887517,6835.199247,6702.364232,6578.137588,6564.980987,6710.224294,6919.399544,7105.549269,7387.312707,7574.025212,7801.158769,8220.23901,8322.09933,8496.594545,8796.422331,9105.867484,9451.284132,9969.965799,10327.732857,10342.710831,9794.866917,9921.823797,10072.394217,10183.711555,10192.707844,10324.679402,10446.850342,10523.708278,10750.032352,10981.922013,11201.603563,10330.22442,10966.350753,11659.648301
Solomon Islands,,,,,,,,,,,,,,,,,,,,,2211.571497,2097.659871,1992.765391,2000.770547,1937.446551,1815.019195,1753.101309,1840.373782,1804.409241,1822.696623,1805.732068,1856.368873,2029.952816,2049.277805,2151.02993,2299.976863,2270.460269,2186.407047,2153.358643,2086.009004,1747.717962,1577.655195,1504.84673,1573.843484,1664.57316,1755.740824,1796.714398,1830.233214,1911.18969,1930.462876,2058.956916,2132.028442,2105.914238,2136.721162,2085.160673,2045.477215,2084.248457,2075.367053,2061.899697,2043.091398,1930.655103,1880.551983,1788.617279
"Somalia, Fed. Rep.",318.824827,300.51343,313.492611,313.98036,287.182893,263.102792,279.600768,288.543368,286.759457,274.575439,279.670909,278.264328,311.416426,266.402555,261.538389,292.525184,279.998609,309.814719,305.259526,256.278933,239.470243,252.48505,258.564156,221.453993,220.505293,231.960662,217.822045,231.385121,239.054074,252.360849,259.400022,277.598802,266.49841,269.406205,210.446195,211.087531,219.936382,214.852351,219.712161,226.444111,233.032393,239.839074,248.636454,257.910337,266.257272,275.457041,284.47079,294.210404,304.741449,317.038185,329.970505,349.577449,369.617205,397.108796,417.516797,445.58308,458.921477,506.501099,498.981065,494.44404,462.867054,461.627831,460.046227
South Africa,3993.436797,4032.222725,4155.857115,4329.07392,4532.234305,4664.096991,4722.49942,4906.856851,4953.800648,5029.646914,5135.561503,5200.743218,5137.376924,5220.821766,5385.831337,5327.518435,5301.986396,5155.685759,5168.069303,5220.725057,5399.540679,5498.592034,5291.382611,5015.371424,5091.719364,4865.056941,4712.818695,4664.130116,4714.222842,4687.291052,4544.230232,4396.360695,4225.814328,4193.598261,4258.261847,4337.297297,4465.506499,4527.049924,4494.857112,4552.85008,4700.875555,4786.48245,4916.814981,5011.622232,5187.356834,5406.075814,5650.988318,5891.420694,6009.719631,5847.058111,5953.945065,6067.124827,6121.557839,6170.876709,6155.005895,6112.273825,6095.29506,6125.692051,6117.270141,6032.829726,5569.584833,5750.909375,5786.865053
South Asia,331.594589,336.598092,339.343602,347.522537,365.693771,350.671608,345.112178,358.435666,365.332731,378.17863,388.660097,382.783094,366.537625,370.280858,370.034347,387.782052,387.067028,402.983103,416.767956,392.710048,406.010178,421.017082,425.002267,442.734065,450.227053,462.218921,472.983075,480.157241,509.659349,525.863676,543.339637,539.975756,557.346083,572.217189,596.466356,626.75796,657.93064,672.358162,698.977291,742.115275,758.133172,778.357239,793.587792,838.605353,887.193102,940.169909,999.335555,1059.316348,1081.298271,1145.462311,1222.51823,1272.075138,1326.511074,1392.202178,1475.216765,1570.541425,1676.354098,1770.262913,1863.721126,1920.397063,1806.990454,1957.517853,2079.700961
South Asia (IDA & IBRD),331.594589,336.598092,339.343602,347.522537,365.693771,350.671608,345.112178,358.435666,365.332731,378.17863,388.660097,382.783094,366.537625,370.280858,370.034347,387.782052,387.067028,402.983103,416.767956,392.710048,406.010178,421.017082,425.002267,442.734065,450.227053,462.218921,472.983075,480.157241,509.659349,525.863676,543.339637,539.975756,557.346083,572.217189,596.466356,626.75796,657.93064,672.358162,698.977291,742.115275,758.133172,778.357239,793.587792,838.605353,887.193102,940.169909,999.335555,1059.316348,1081.298271,1145.462311,1222.51823,1272.075138,1326.511074,1392.202178,1475.216765,1570.541425,1676.354098,1770.262913,1863.721126,1920.397063,1806.990454,1957.517853,2079.700961
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.184154,2293.801669,2295.070261,2073.239818,1069.196191,1165.162027,1197.09492,1080.147186,,,,,,,
Spain,6284.851979,6963.897985,7586.921049,8242.392561,8594.11568,9032.899613,9588.733194,9882.544118,10397.639344,11212.718928,11559.59548,11952.150908,12784.282735,13628.560061,14237.902276,14161.14624,14475.208236,14733.685823,14805.988187,14682.131938,14886.406703,14761.377634,14855.910852,15045.400175,15250.453506,15548.040042,16005.973261,16850.090353,17670.974856,18494.939765,19174.770832,19612.976604,19698.511768,19394.493141,19762.388629,20217.903194,20658.840278,21310.431189,22135.404502,23017.838771,24106.881853,24878.378454,25205.315477,25481.165369,25825.310646,26294.447384,26899.09215,27338.795418,27112.526294,25860.814259,25766.251583,25510.557968,24763.568274,24498.555951,24947.851251,25982.44162,26719.244227,27426.281015,27956.722547,28301.439395,25077.019883,26705.362914,28203.109342
Sri Lanka,,659.300824,667.982823,668.240298,677.506015,677.922048,694.984307,722.082633,745.825191,784.804407,796.868369,790.251933,771.199691,809.714794,825.38634,860.222496,872.947235,900.976974,934.571059,976.036292,1014.423621,1054.385666,1084.609572,1129.270723,1182.775265,1233.734183,1272.15734,1279.042234,1297.459618,1313.410603,1388.589518,1441.629968,1481.331101,1556.884675,1620.29121,1681.350532,1712.008158,1787.41018,1836.389463,1880.10678,1956.933104,1896.482517,1951.225228,2052.030451,2149.106286,2268.688013,2426.348733,2573.543622,2708.585942,2787.27351,2993.014115,3232.373504,3484.79049,3728.935866,3929.92062,4057.715835,4214.74118,4436.007899,4493.035754,4455.781896,4227.233153,4357.972258,4033.145615
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,4474.441622,4664.557118,5040.414999,5489.175119,5593.930469,5646.522936,5740.25409,6281.968291,6858.001447,7649.33908,8203.61881,9022.843518,9588.262879,10136.98655,9966.203744,10300.541535,10860.603499,11290.216844,11743.378416,12269.796744,12940.785286,12710.962975,12942.857504,14039.028113,14610.909961,14727.390883,14100.306797,14619.795111,16000.565893,16457.862237,16508.143708,18325.761267,17671.254707,17688.06901,17958.681398,17770.496364,18773.89269,20187.806198,20328.800353,21133.657591,21191.604708,21635.497215,22297.7645,18918.826346,19031.821191,21050.758654
St. Lucia,,,,,,,,,,,,,,,,,,4232.458636,4600.425872,4706.08426,4533.615591,4745.075348,4768.473133,4926.911575,5200.740792,5540.547749,6238.039975,6386.068154,7178.182099,7736.209391,8418.43122,8349.337481,8879.900758,8800.626918,8808.682944,8822.500699,8945.863531,8759.567553,9183.351637,9306.760325,9198.938944,8795.545821,8755.459394,9054.067784,9637.378014,9527.584694,10045.650403,10147.443246,10583.431017,10219.802401,10191.314683,10576.897974,10517.277764,10279.41551,10369.938257,10334.986082,10644.161291,10960.484351,11233.888358,11114.778594,8379.274951,9336.921274,11224.289946
St. Vincent and the Grenadines,1888.242488,1939.664693,1979.826366,1828.803056,1870.016304,1862.123443,1839.365775,1645.030654,1733.52074,1765.575191,1936.841868,1975.63509,2462.634085,2169.262068,1960.735007,1796.552446,1967.105335,2209.828595,2407.577359,2472.097244,2514.622406,2609.113409,2702.871005,2739.023963,2896.408734,3052.174923,3200.231268,3193.209914,3621.017303,3651.653053,3784.799429,3813.793989,4046.686385,4210.242894,4150.97674,4468.263943,4522.930581,4680.555822,4870.320867,4994.114368,5067.967395,5158.566177,5441.526489,5816.207884,6071.949453,6244.359537,6707.27876,6960.171515,7019.995084,6955.823583,6678.042007,6674.58199,6790.68326,6996.573862,7116.220713,7353.735561,7702.894264,7872.926905,8179.99599,8294.674345,7989.746519,8211.33588,8532.738134
Sub-Saharan Africa,1157.920275,1142.601449,1182.360943,1225.397917,1254.214836,1279.733859,1272.491229,1230.297354,1235.687496,1311.511045,1376.512574,1443.280431,1446.569122,1467.70318,1534.343177,1488.240336,1521.700278,1520.840013,1474.633505,1487.267029,1497.986977,1441.991351,1381.324994,1306.841768,1298.466199,1286.686758,1273.433957,1273.424712,1293.103897,1286.219606,1279.185818,1249.842621,1210.567879,1165.555171,1146.643816,1153.844721,1181.171897,1197.389536,1195.32469,1189.226845,1197.832861,1215.360138,1258.746535,1275.727103,1324.518538,1366.274245,1409.858834,1456.16617,1490.093702,1495.158884,1542.532154,1567.637626,1576.314112,1612.242376,1643.26781,1646.449411,1623.177086,1620.536488,1622.241372,1621.595389,1529.248946,1545.4522,1568.711915
Sub-Saharan Africa (IDA & IBRD countries),1157.920275,1142.601449,1182.360943,1225.397917,1254.214836,1279.733859,1272.491229,1230.297354,1235.687496,1311.511045,1376.512574,1443.280431,1446.569122,1467.70318,1534.343177,1488.240336,1521.700278,1520.840013,1474.633505,1487.267029,1497.986977,1441.991351,1381.324994,1306.841768,1298.466199,1286.686758,1273.433957,1273.424712,1293.103897,1286.219606,1279.185818,1249.842621,1210.567879,1165.555171,1146.643816,1153.844721,1181.171897,1197.389536,1195.32469,1189.226845,1197.832861,1215.360138,1258.746535,1275.727103,1324.518538,1366.274245,1409.858834,1456.16617,1490.093702,1495.158884,1542.532154,1567.637626,1576.314112,1612.242376,1643.26781,1646.449411,1623.177086,1620.536488,1622.241372,1621.595389,1529.248946,1545.4522,1568.711915
Sub-Saharan Africa (excluding high income),1253.239983,1236.760164,1280.321771,1327.485568,1359.088796,1386.667726,1377.303601,1330.25406,1335.912312,1420.374474,1492.159433,1564.883498,1568.010567,1590.457113,1663.680409,1612.552249,1649.762431,1647.489141,1594.342905,1606.919915,1614.060542,1551.569906,1486.832936,1403.40266,1395.505104,1386.263658,1370.232912,1368.122502,1391.80908,1386.454594,1379.946472,1352.487336,1313.899782,1262.916102,1243.041808,1251.226128,1279.862754,1298.382396,1298.435851,1291.701663,1300.931572,1319.483272,1368.583298,1389.443016,1441.307749,1485.375514,1531.524804,1580.277557,1615.345878,1618.801324,1667.518204,1691.66661,1698.515865,1734.351448,1764.52519,1763.27463,1732.909649,1725.248614,1724.108465,1719.052699,1613.929021,1629.643612,1653.216889
Sudan,851.732422,828.766968,861.476318,813.293091,780.661743,808.854431,757.51886,746.4021,739.073914,727.628052,748.243164,742.02948,682.653015,661.991394,711.013855,795.953491,898.202576,923.200623,837.251831,765.673096,747.919434,773.5448,790.597046,782.225159,726.964111,669.103333,692.196655,776.530823,764.454163,823.076843,764.450439,805.36731,842.008606,862.978149,850.299438,877.693298,908.660156,1050.319946,1069.271973,1074.880981,1111.118652,1150.17627,1185.215332,1226.420776,1255.671143,1290.244385,1336.124023,1372.109619,1381.62561,1301.34729,1311.223145,1388.21814,1288.258545,1283.459229,1307.389648,1292.379639,1297.154541,1261.873535,1185.944458,1126.552979,1056.864746,1009.548889,973.225281
Suriname,3940.081348,3994.895696,3988.1114,4025.397612,4120.486121,4456.89703,5133.974973,5561.308099,5782.536614,5840.340861,5799.867223,5834.024867,5719.042377,5639.385798,5692.088519,5888.953963,6454.72148,7172.621071,7717.463334,7750.388851,7110.251415,7613.416138,7272.423773,6948.369884,6754.874164,6804.882353,6765.644548,6272.929386,6672.845582,6847.857426,6474.955712,6609.401341,6594.904149,6127.177641,6290.157496,6184.283442,6114.835717,6330.137182,6343.513448,6127.310357,6128.316024,6255.552742,6301.31731,6567.843099,7021.989199,7261.817135,7599.356969,7897.256489,8129.114647,8276.690798,8603.907867,9003.285977,9140.928986,9303.460088,9224.243784,8813.617054,8293.31553,8338.692354,8666.648707,8677.30522,7213.107667,6973.899419,7081.333573
Sweden,16812.357524,17684.01416,18335.777067,19204.148453,20361.401786,20941.347404,21176.725959,21722.106027,22386.301604,23343.028376,24623.249432,24685.407089,25175.886708,26129.78395,26887.334671,27464.404961,27654.249402,27116.339087,27511.080785,28505.234276,28931.026416,29027.782414,29373.438099,29918.172924,31155.249074,31775.791258,32555.179168,33534.942831,34235.407482,34910.595193,34903.34804,34268.9744,33673.848988,32787.281046,33862.422171,35064.41388,35605.453751,36675.750654,38211.723309,39786.02719,41561.774764,42014.40223,42831.75841,43475.365543,45114.670123,46189.682842,48078.352011,49262.152917,48428.658708,45974.391115,48205.549251,49356.590526,48789.790688,48928.499414,49557.618365,51188.165212,51626.323531,51894.374818,52203.087259,53024.409949,51624.581179,53997.133707,54304.18775
Switzerland,39907.263927,42297.964716,43214.515492,44364.466028,45930.292957,46358.450838,47005.68734,47845.626702,48942.136487,51120.434633,53989.160642,55895.352618,57246.12968,58558.192508,59091.084093,54811.345563,54351.757973,55863.553583,56087.046133,57369.143232,59771.449222,60397.273218,59259.160834,59382.701377,60949.932371,62910.658161,63747.335927,64352.555253,65975.106583,68278.062135,70063.851709,68559.93823,67778.547536,67079.464394,67391.844421,67264.911331,67284.10917,68640.074532,70510.025644,71341.342867,73749.938952,74439.463764,73824.384917,73254.952986,74718.683626,76282.98407,78893.80782,81254.170102,82481.068056,79585.521699,81315.422831,81874.336243,81964.886494,82479.921568,83394.371289,83806.4476,84611.099867,84967.58865,86756.602233,87123.660423,84637.013294,88661.202978,90605.019427
Syrian Arab Republic,517.131105,556.254998,672.561495,596.198375,631.862193,626.628051,560.706902,588.017555,590.710134,679.257951,645.574907,680.206357,826.210864,715.160556,869.846666,978.291796,1061.236019,1006.950393,1069.746478,1043.218557,1155.128965,1204.048996,1197.250821,1183.932348,1056.125314,1114.963332,991.110344,973.620239,1110.622599,927.806684,931.885068,972.285832,1065.204693,1097.110407,1142.063978,1188.175395,1270.051247,1299.298566,1352.127896,1271.322273,1248.384883,1230.872,1249.006214,1307.481459,1363.619467,1411.631849,1420.722931,1411.689914,1423.595594,1484.405237,1526.368944,1542.719572,1142.290802,884.329813,847.659877,847.731632,802.969498,795.883217,792.413812,771.518695,740.811397,734.334236,712.272278
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,1417.668222,1420.201978,1355.738498,1491.073894,1353.853367,1312.947013,1188.374613,827.586885,682.727259,528.048217,452.904385,369.934884,371.661243,389.089747,401.406382,429.537301,461.681196,501.808566,546.39148,590.957111,618.333703,649.163329,686.480902,726.185491,739.212879,770.604105,809.368229,849.519081,889.882383,925.970961,956.916311,997.352615,1042.263918,1094.800202,1148.346767,1171.901275,1254.069996,1325.755453
Tanzania,834.492432,820.259766,869.289978,897.041077,918.554932,929.989868,1006.959167,1030.119995,1059.945923,1058.027954,547.600342,549.467468,567.920105,581.759033,572.999634,574.565002,572.357056,552.289429,544.240051,539.403015,536.933167,515.711853,498.374603,480.399017,486.725525,476.979889,486.83136,493.825897,513.868591,519.222656,541.5448,538.96698,528.781555,518.662598,506.972504,508.840424,522.333252,529.954224,535.363159,546.60553,555.348083,573.400146,598.42157,621.720703,650.516541,680.051208,704.502747,731.52002,752.540466,772.929565,801.299316,838.999268,851.910706,882.811523,913.811218,939.127319,970.156128,1001.55896,1024.015259,1051.766602,1041.259644,1054.317261,1070.585327
Thailand,592.465635,606.205593,632.983036,663.554366,688.017307,722.392299,779.304978,822.065821,863.617165,894.636116,969.511716,989.90922,1005.144547,1079.191991,1099.029396,1125.839551,1202.744247,1291.919768,1394.18134,1438.539295,1482.08742,1538.431274,1589.421686,1645.991691,1707.930802,1754.627162,1818.905047,1957.759637,2180.413587,2406.269968,2631.519711,2810.56702,2989.853854,3186.997071,3391.489866,3614.93244,3766.863644,3614.608485,3295.360184,3403.087374,3514.71663,3599.025249,3783.754221,4018.155382,4232.771573,4372.257302,4551.525002,4760.667085,4805.76394,4737.456798,5059.357478,5070.237402,5403.87846,5516.611642,5541.465994,5688.853354,5857.780529,6076.743077,6314.199484,6434.537705,6035.186277,6121.526965,6278.785514
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.182487,684.870526,736.591644,789.900693,823.06242,854.130467,897.360526,907.91656,865.831373,631.072909,1117.564323,1192.747964,1028.131944,964.322543,955.470489,964.026656,897.573802,961.848416,1042.868338,1120.096936,1195.380661,1237.483803,1269.416256,1281.92864,1312.96495,1319.59295,1333.658561,1267.086616,1237.200659,1507.247436,1947.839929,2015.820358,1579.710853
Togo,449.342607,495.26051,504.980943,520.581686,582.294501,654.061785,691.452014,701.203669,706.573821,752.502956,744.017571,720.521073,753.671568,762.218188,779.009633,778.537178,744.302224,777.212712,842.402416,778.697868,867.454057,813.046183,758.250916,693.197485,707.57209,723.385322,712.728508,694.90679,719.001835,726.293542,703.623952,678.869841,633.66903,541.357065,620.182625,640.349914,671.504275,744.126641,706.68958,704.043845,679.533422,667.298335,675.440798,702.799256,678.2876,630.248678,629.079906,603.837843,610.405414,625.711511,644.563281,663.963341,687.495465,709.091861,730.29105,751.051988,763.276185,774.274897,791.592405,810.512263,808.300697,829.7867,861.508011
Tonga,,,,,,,,,,,,,,,,,,,,,,2589.0042,2709.790721,2763.002092,2811.263395,2995.822517,3058.482269,3138.0789,3060.575452,3059.09407,2987.636814,3173.086192,3177.04244,3293.13528,3454.054689,3667.018794,3668.595941,3632.11225,3689.216546,3749.823324,3866.685749,3901.180554,4050.989451,4030.196734,3928.06014,3880.070377,3775.248325,3665.895344,3833.601528,3630.760816,3653.978017,3892.767912,3932.593505,3962.169641,4058.815614,4123.90324,4419.814729,4568.624687,4583.559485,4566.074978,4647.007651,4612.90047,4533.967902
Trinidad and Tobago,4289.580161,4788.560713,4824.583459,5000.616105,5286.926,5234.949903,5363.487034,5395.893097,5603.544895,5687.883231,5824.933256,5820.288973,6081.88912,6104.855498,6258.69386,6274.580699,6596.069297,7109.453386,7722.665139,7897.637477,8608.641031,8896.496911,9131.5737,8102.01203,7555.023982,7156.06013,6830.747718,6442.887064,6126.405536,6019.136609,6058.215216,6197.462428,6771.984158,6680.4848,6876.498572,7100.853812,7573.785608,8112.942859,8742.699311,9412.081084,10023.020667,10395.204104,11165.960016,12714.500433,13657.2535,15075.417971,17021.224168,17758.699522,18285.273544,17461.964094,17938.094946,17746.509253,18835.667412,19392.197459,20032.5402,19887.232772,18331.03446,17402.615533,17205.615135,17225.361634,15679.961149,15558.094054,15712.230497
Tunisia,,1422.017272,1340.33151,1180.786878,1109.845966,1064.733196,1079.995526,1057.050636,1138.643432,1162.962642,1187.213204,1280.089806,1469.536389,1422.823997,1497.833332,1562.528659,1641.272174,1653.436871,1717.120552,1788.221517,1877.334609,1936.27494,1884.782271,1932.423914,1996.463278,2055.191448,1974.712679,2055.738995,2009.637759,2000.286705,2114.470345,2151.208517,2270.864494,2274.641826,2305.161275,2322.592072,2452.909298,2551.550552,2639.874981,2766.570071,2864.547037,2941.738936,2950.20411,3058.228958,3218.723207,3301.938172,3444.551353,3642.119774,3760.118285,3835.250119,3906.906259,3784.74129,3900.046201,3947.587635,4021.599547,4014.947737,4015.288938,4062.806065,4127.970057,4153.279786,3749.268415,3902.53323,3986.545583
Turkiye,2449.491721,2410.643152,2477.157797,2630.461926,2702.276776,2709.668821,2937.888086,2998.059063,3121.398791,3170.164613,3196.68556,3295.469988,3456.207275,3487.352208,3601.796681,3780.937152,4092.055449,4145.063438,4123.300324,4017.924264,3842.044824,3949.288508,4003.503154,4104.90633,4280.875254,4364.450118,4572.106683,4904.82484,4919.419001,4837.934365,5188.182444,5134.417609,5301.80856,5609.850567,5255.803397,5577.825397,5887.673098,6230.186221,6261.288701,5989.557009,6326.257465,5906.923485,6211.70543,6496.072773,7061.622198,7623.146409,8078.515379,8477.533284,8447.939764,7925.301104,8472.578091,9265.859102,9588.320665,10269.448914,10597.980188,11064.64945,11279.616953,12005.645982,12255.008215,12238.295022,12338.643833,13670.93803,14273.574765
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.641517,2849.291299,2651.252042,3495.748389,3252.31234,2703.318656,2684.180356,2174.388214,1981.944023,2078.718626,1810.780481,1906.905386,2181.159381,2255.014968,2306.300576,2266.633663,2295.296206,2364.267252,2622.617963,2856.77457,3114.0633,3504.348433,3645.435224,3900.142379,4379.749434,4761.079276,5131.167365,5533.035288,5759.497904,5977.838281,6222.555906,6460.943568,6718.166081,6965.112269,7248.707632,7551.036501
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37466.182261,38854.10757,29988.599738,29111.872922,29363.947593,27441.333599,26477.541072,27636.821023,29457.014069,30183.000295,50586.103234,51863.183031,52419.886213,33739.425399,42907.749247,48307.307925
Tuvalu,,,,,,,,,,,2435.174747,2387.334409,2337.902704,2297.208933,2203.958167,2066.068128,1956.797912,1804.139092,1702.08842,1641.76536,1590.96075,1597.627755,1317.700011,1412.900699,1496.605015,1442.847469,1731.913773,1908.425698,2237.591932,2157.534188,2450.79726,2502.277165,2540.756272,2619.695184,2863.671112,2698.960681,2521.221269,2756.314034,3166.395472,3102.106763,3056.55102,3043.159079,3320.168582,3152.22822,3042.612853,2864.905242,2900.927102,3069.673682,3230.221095,2987.803979,2879.296457,3028.251122,2922.0763,3030.552852,3035.243256,3357.834177,3558.61213,3666.201897,3757.859973,4345.996065,4233.018321,4396.048945,4515.297015
Uganda,,,,,,,,,,,,,,,,,,,,,,,359.206286,370.539961,359.510382,337.997945,329.578522,332.185941,348.373833,358.769886,369.839287,377.780504,377.609613,395.163949,406.592302,441.226201,468.427899,478.250664,487.008977,509.455395,509.197553,519.456548,547.405339,564.720539,585.339489,604.404813,650.270541,684.542242,722.565167,749.342866,768.624092,816.516367,823.580468,828.98867,845.978665,862.93461,874.648371,871.09388,895.075128,920.939102,917.035032,919.401675,933.094056
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141.679688,3209.282227,3321.190918,3102.310547,2826.064697,2538.852783,2177.234863,1687.484497,1493.38208,1355.573364,1326.277954,1311.593628,1319.533203,1409.222656,1547.27832,1644.28125,1814.258545,2042.444946,2122.601562,2298.132324,2498.352051,2567.694092,2188.170166,2285.933838,2418.12085,2426.929443,2432.41626,2308.643555,2094.473877,2156.083008,2217.75293,2308.666992,2398.078369,2324.107422,2426.612305,1874.662964
United Arab Emirates,,,,,,,,,,,48741.073208,56948.792964,68920.966751,107395.082833,109718.555658,105006.967473,107855.565678,113580.030575,98091.990495,105254.45969,117073.211637,113152.685397,99530.383901,89516.24581,88072.096219,80474.989741,64264.536808,61928.087934,56449.891315,59585.933574,66481.613764,63430.915459,62201.624336,59942.858861,61156.650962,62393.331495,61871.36716,61715.554967,57355.785829,54943.750098,56939.270181,54169.415353,52216.875322,53619.192568,55611.419401,55363.566105,56629.976139,52038.615957,47922.698821,42672.198789,42328.850817,43687.778278,43958.568112,44312.633716,44257.651476,44910.334996,45168.498247,43293.020382,43377.78587,43468.458681,39878.474428,40935.893657,41828.55533
United Kingdom,15323.628637,15618.343993,15656.506023,16294.937718,17095.084374,17347.455838,17522.499593,17912.153219,18800.691483,19085.738446,19524.686516,19833.05691,20482.711107,21938.293794,21556.199272,21411.881207,22017.82738,22545.596298,23311.657705,23930.49369,23381.062665,23063.59154,23554.769568,24400.153809,25012.247406,25853.791467,26828.920325,27993.28986,29336.72205,29928.016193,30071.208562,29590.905405,29893.077679,30862.411812,32308.795272,33362.016127,34147.345905,35721.610593,36773.928779,37730.715559,39297.136632,40082.135936,40594.932929,41706.830393,42434.820902,43320.562868,43944.99858,44882.141312,44508.287463,42146.509588,42762.72084,42791.093431,43136.70068,43585.193624,44627.881827,45255.344922,45888.010513,47018.025476,47514.776369,47864.758871,42982.463101,46487.342471,48433.009836
